Order ID,Date,Product ID,Product Name,Category,Quantity Sold,Price per Unit,Customer ID,Customer Age,Customer Gender,Region,Total Sales Amount
763079cd,11/1/2024,P7430,term,Toys,7,197.26,C3091,41,Other,North America,1380.82
42a7c445,5/18/2024,P8685,authority,Furniture,2,134.99,C7098,51,Female,North America,269.98
07437eb3,4/9/2024,P5547,memory,Furniture,5,486.63,C3169,30,Male,Asia,2433.15
ba3df969,5/9/2024,P9106,newspaper,Clothing,3,220.05,C2181,42,Other,North America,660.15
68204cda,6/27/2024,P6582,home,Electronics,9,394.6,C1993,40,Male,Europe,3551.4
299ecca2,8/2/2024,P9166,world,Electronics,9,120.15,C3321,47,Female,Europe,1081.35
8bd4fa5c,12/2/2024,P2889,unit,Clothing,1,112.28,C4768,27,Male,Europe,112.28
acded477,2/27/2024,P4691,ask,Clothing,3,67.9,C5059,67,Other,Africa,203.7
349c02f0,8/3/2024,P5501,against,Groceries,9,132.73,C6863,37,Male,Europe,1194.57
326e5ec0,6/22/2024,P4469,what,Toys,4,407.51,C9192,39,Female,Africa,1630.04
97dbefc1,7/11/2024,P1347,between,Electronics,9,300,C2399,65,Male,South America,2700
599756ac,12/1/2024,P3727,capital,Furniture,1,101.04,C6304,50,Other,Asia,101.04
8b48f2d3,8/16/2024,P5400,sign,Toys,8,288.62,C2367,51,Female,South America,2308.96
083809ae,4/11/2024,P6236,month,Groceries,5,208.04,C4332,65,Female,Europe,1040.2
8bc629b6,10/27/2024,P1814,floor,Groceries,2,51.45,C4542,40,Male,Europe,102.9
af103c17,7/3/2024,P4902,five,Furniture,9,288.87,C7222,31,Male,South America,2599.83
893980fe,8/27/2024,P7565,him,Clothing,6,219.54,C5444,57,Other,North America,1317.24
95d7728f,8/2/2024,P6169,minute,Electronics,8,314.73,C7299,43,Other,South America,2517.84
3797faf5,3/20/2024,P1915,number,Clothing,6,265.99,C9669,33,Female,Europe,1595.94
f9f1649d,3/21/2024,P7477,may,Groceries,8,315.81,C8927,35,Other,Asia,2526.48
6a3edf12,6/28/2024,P3286,threat,Electronics,3,242.78,C4600,55,Female,Asia,728.34
36ebb1d4,5/26/2024,P9270,stock,Electronics,5,84.02,C4284,46,Male,Europe,420.1
ab56b82c,8/31/2024,P5433,across,Groceries,6,426.39,C9356,32,Other,Asia,2558.34
4e838a5c,1/13/2024,P2765,certainly,Clothing,4,253.53,C2315,21,Other,Asia,1014.12
e4a40855,7/19/2024,P9910,third,Groceries,7,362.47,C5424,68,Other,Asia,2537.29
d0517944,4/4/2024,P4217,morning,Clothing,7,466.63,C8939,42,Female,Africa,3266.41
66d2da62,8/1/2024,P8768,Mr,Toys,3,177.1,C3957,64,Other,South America,531.3
56b743ee,1/9/2024,P4812,benefit,Groceries,3,476.25,C6973,35,Female,Africa,1428.75
ee6c90f8,11/13/2024,P5216,big,Clothing,10,296.31,C1314,56,Other,South America,2963.1
af4b31d1,11/22/2024,P6144,collection,Electronics,7,138.28,C8654,28,Other,South America,967.96
f780132c,5/5/2024,P2954,decision,Furniture,1,240.28,C7617,32,Male,Asia,240.28
50527070,10/11/2024,P8741,determine,Clothing,10,194.93,C4235,70,Male,Africa,1949.3
48a7b6f9,11/15/2024,P2280,American,Furniture,4,35.19,C2795,33,Other,Africa,140.76
adcfba2e,2/26/2024,P8902,this,Clothing,2,135.51,C4557,53,Other,Africa,271.02
269088fc,11/20/2024,P4305,man,Groceries,3,270.43,C5390,60,Other,Asia,811.29
587e82c2,4/10/2024,P6897,thought,Groceries,1,416.49,C6202,19,Female,Asia,416.49
41e5f2e8,10/5/2024,P6719,wonder,Groceries,6,244.18,C1481,29,Male,North America,1465.08
d8d0227f,7/30/2024,P7863,hand,Toys,7,481.43,C6137,25,Male,North America,3370.01
26d9013e,10/30/2024,P1325,night,Electronics,3,432.13,C4269,21,Male,Asia,1296.39
4aa93cd8,9/22/2024,P7072,decision,Toys,10,376.03,C7102,53,Male,North America,3760.3
693e4998,10/11/2024,P5810,other,Toys,3,341.99,C5142,59,Other,Asia,1025.97
9092d58c,10/16/2024,P6812,able,Furniture,4,425.91,C5775,44,Male,Africa,1703.64
b00d8d93,7/20/2024,P3767,health,Groceries,6,135.39,C8359,56,Male,North America,812.34
aab99665,5/28/2024,P4312,class,Toys,6,85.18,C8695,43,Male,North America,511.08
35ab6826,9/18/2024,P5492,future,Electronics,8,180.12,C9072,33,Other,Europe,1440.96
b7ae49ba,11/27/2024,P8356,particularly,Clothing,9,495.33,C7504,42,Other,South America,4457.97
dfa24400,6/1/2024,P9670,reach,Groceries,4,125.58,C8269,37,Male,Asia,502.32
485c6508,11/16/2024,P9243,yeah,Clothing,3,224.38,C1552,38,Female,Europe,673.14
b70c3a0e,9/24/2024,P8318,pass,Furniture,10,314.15,C9824,61,Female,Africa,3141.5
961c22ea,11/24/2024,P8809,turn,Clothing,3,361.84,C5127,63,Female,South America,1085.52
e9fefd4e,2/11/2024,P6786,into,Electronics,6,325.15,C3870,33,Female,Asia,1950.9
fb39a747,11/3/2024,P5505,event,Furniture,4,308.33,C8596,32,Male,Europe,1233.32
fd2ff25c,9/7/2024,P7517,tax,Groceries,2,106.93,C7298,31,Male,Europe,213.86
a39033c8,4/4/2024,P8060,author,Clothing,9,362.47,C7940,68,Other,Africa,3262.23
5e71bb78,3/28/2024,P9792,soldier,Groceries,2,497.32,C1265,61,Male,Europe,994.64
f579dcd2,3/13/2024,P7876,far,Furniture,5,49.32,C9124,19,Female,South America,246.6
eb7617a8,11/13/2024,P1012,performance,Toys,5,261.25,C1866,43,Female,North America,1306.25
b61de492,7/12/2024,P9842,authority,Clothing,1,11.69,C7630,18,Other,North America,11.69
c617aa5e,7/5/2024,P7799,policy,Furniture,4,437.86,C4041,43,Male,Africa,1751.44
67114d7b,8/27/2024,P8084,against,Furniture,10,20.04,C8977,53,Male,North America,200.4
209deded,5/24/2024,P7295,talk,Furniture,9,452.08,C6066,27,Other,Europe,4068.72
83b3f378,8/6/2024,P9455,eye,Toys,10,236.06,C4484,43,Other,Europe,2360.6
5b344b94,1/4/2024,P2715,Republican,Electronics,1,99.67,C2164,69,Female,Asia,99.67
aa4b9a48,2/9/2024,P5349,thus,Toys,5,337.31,C8476,29,Other,Asia,1686.55
5e1e28d9,8/19/2024,P7169,sign,Electronics,1,398.96,C5237,28,Female,North America,398.96
94ed4644,10/28/2024,P6727,interesting,Groceries,1,27.71,C8814,30,Other,Africa,27.71
8e8a4419,1/15/2024,P5859,help,Groceries,2,209.33,C5569,34,Male,Europe,418.66
06a23823,1/29/2024,P2478,magazine,Clothing,2,153.31,C2928,26,Male,Asia,306.62
05d4ad0c,1/24/2024,P4411,carry,Toys,6,26.59,C9897,33,Other,Europe,159.54
f8518d5b,1/22/2024,P4493,toward,Clothing,10,286.02,C7617,26,Female,North America,2860.2
09f39162,5/10/2024,P7143,standard,Groceries,3,272.15,C4884,61,Other,North America,816.45
20a0c0e5,11/14/2024,P7320,box,Electronics,4,290.52,C6381,45,Other,South America,1162.08
166778c5,9/23/2024,P7792,number,Groceries,1,141.21,C5023,18,Other,Asia,141.21
f7a7a150,6/26/2024,P4194,appear,Toys,2,247.36,C2733,38,Male,Europe,494.72
14e7200f,2/5/2024,P6810,nor,Toys,4,131.39,C8359,21,Female,South America,525.56
2b05a588,2/13/2024,P3298,institution,Electronics,5,186.15,C8239,27,Female,Africa,930.75
6919f4c7,11/20/2024,P2007,top,Clothing,9,427.06,C6696,32,Female,Africa,3843.54
fd750f2a,3/4/2024,P7495,company,Furniture,5,439.83,C6142,25,Other,Europe,2199.15
481138d4,4/18/2024,P7443,put,Toys,5,457.14,C6114,29,Male,North America,2285.7
7f699335,10/26/2024,P2789,such,Electronics,4,378.43,C2311,69,Male,South America,1513.72
a30faa84,6/6/2024,P6359,turn,Furniture,4,51.13,C2978,59,Female,Asia,204.52
1048ab5a,8/9/2024,P1378,guy,Clothing,7,172.35,C6038,61,Female,Asia,1206.45
70fa0868,7/24/2024,P1497,may,Toys,7,407.25,C3783,61,Female,Europe,2850.75
9f81f088,1/11/2024,P5364,indicate,Clothing,3,82.01,C1699,30,Female,Europe,246.03
690e8fa1,11/26/2024,P3607,understand,Groceries,9,77.81,C3836,69,Female,South America,700.29
496ee418,8/6/2024,P8224,spend,Groceries,5,350.67,C7029,69,Male,Africa,1753.35
4ca86bff,11/30/2024,P5463,pick,Electronics,10,487.66,C3634,41,Male,South America,4876.6
271bd686,4/9/2024,P5343,green,Clothing,7,51.8,C1554,60,Other,Africa,362.6
bc3c9376,3/31/2024,P5100,church,Furniture,5,252.92,C5712,41,Other,Africa,1264.6
a0acb598,8/26/2024,P4854,factor,Furniture,9,259.99,C9874,52,Male,Europe,2339.91
f5cc492c,11/8/2024,P9425,worker,Furniture,5,331.43,C9838,30,Male,Europe,1657.15
515b9e39,7/20/2024,P6991,thought,Electronics,7,193.79,C2136,39,Female,Europe,1356.53
c7c205b9,2/6/2024,P7264,night,Toys,1,449.21,C7159,25,Other,North America,449.21
843ddd9e,2/28/2024,P1378,apply,Groceries,9,42.13,C2678,33,Female,North America,379.17
96a76321,8/11/2024,P7376,mother,Electronics,5,404.82,C2397,64,Female,Asia,2024.1
5142d206,7/11/2024,P8202,traditional,Clothing,2,440.83,C1283,28,Male,South America,881.66
8a676cb2,7/26/2024,P6923,check,Furniture,6,150.24,C8423,33,Male,Europe,901.44
a99d91c6,7/14/2024,P2626,enter,Clothing,5,278.43,C8235,35,Male,Asia,1392.15
7c8db8fc,5/21/2024,P3545,order,Electronics,5,251.78,C5569,58,Male,Europe,1258.9
aa3d8baf,6/4/2024,P8526,data,Furniture,4,166.49,C1453,19,Other,Europe,665.96
0e823258,1/25/2024,P3305,everybody,Toys,5,491.35,C8338,31,Female,North America,2456.75
8c55671e,7/23/2024,P8321,perform,Groceries,7,50.68,C8723,36,Male,Africa,354.76
5f8d248c,10/25/2024,P7752,despite,Toys,7,360.68,C4264,32,Male,Europe,2524.76
462a7753,1/16/2024,P5737,a,Clothing,5,170.33,C4971,30,Male,North America,851.65
12f89b37,6/30/2024,P1993,play,Electronics,6,316.21,C6318,44,Other,South America,1897.26
4b00608f,10/28/2024,P7278,sing,Clothing,3,366.17,C5502,28,Other,South America,1098.51
a2e4a35d,8/8/2024,P2058,development,Toys,10,160.91,C1183,59,Male,Asia,1609.1
7a2c4ac9,11/22/2024,P4927,agree,Electronics,3,330.71,C3788,53,Other,Europe,992.13
18ea1c84,2/29/2024,P6421,fish,Furniture,5,113.29,C2307,39,Other,South America,566.45
7302597b,7/28/2024,P5794,weight,Electronics,1,482.58,C6317,45,Male,Africa,482.58
ab71a79b,4/8/2024,P6601,baby,Toys,8,58.2,C7235,31,Other,Africa,465.6
1fd6f78c,11/12/2024,P4572,foot,Clothing,9,82.73,C6075,23,Other,North America,744.57
2b36af3f,9/23/2024,P9681,Congress,Toys,3,289.4,C6683,31,Female,South America,868.2
d6bd0355,4/2/2024,P9451,character,Furniture,7,239.43,C9574,55,Male,Asia,1676.01
0b4517ae,9/1/2024,P7681,authority,Clothing,9,51.47,C2768,18,Other,Asia,463.23
974ce4fb,2/21/2024,P3602,deep,Clothing,10,196.9,C9169,59,Other,Africa,1969
4395e9df,1/31/2024,P8332,machine,Electronics,1,68.64,C9976,55,Other,Africa,68.64
b038e8e8,7/12/2024,P1043,affect,Electronics,7,286.24,C5353,54,Female,South America,2003.68
85953e5c,2/8/2024,P2760,staff,Furniture,8,286.51,C1387,23,Other,Africa,2292.08
e4f0a327,2/26/2024,P2378,remember,Electronics,9,299.02,C6881,64,Female,North America,2691.18
7d74d76d,10/6/2024,P5871,animal,Toys,9,57.12,C8653,33,Male,Asia,514.08
6e46736b,1/30/2024,P5794,ago,Toys,1,115.67,C8901,27,Other,North America,115.67
84233a97,8/21/2024,P4579,little,Toys,2,155.38,C7268,28,Other,Africa,310.76
c0dc7f56,12/1/2024,P2978,bring,Furniture,8,220.33,C8287,38,Other,Europe,1762.64
0a60f1be,11/12/2024,P1289,seem,Groceries,7,46.64,C9800,41,Male,Asia,326.48
f95c8d07,9/5/2024,P3812,need,Clothing,2,465.86,C2570,63,Female,Europe,931.72
933483a7,11/6/2024,P4997,group,Toys,4,432.89,C4191,18,Male,Asia,1731.56
32de1ef8,2/1/2024,P4496,impact,Toys,10,435.26,C7465,41,Female,Asia,4352.6
87792dd0,10/8/2024,P1795,language,Clothing,2,50.81,C3755,21,Female,South America,101.62
6c45b8a9,11/27/2024,P3982,away,Clothing,1,218.99,C9947,68,Other,South America,218.99
d2887cd2,2/21/2024,P3261,big,Electronics,3,18.61,C4827,62,Male,Africa,55.83
65a15516,10/16/2024,P8429,face,Furniture,5,54.19,C6459,59,Other,Africa,270.95
7724d613,3/12/2024,P3679,top,Toys,9,96.11,C3865,23,Other,Africa,864.99
